Cleaned Text,Stemmed Tokens,Tweet ID 
RT @tweber912: I’m pro Dana staying at #WVU ‍♂️,"['rt', '@', 'tweber912', ':', 'i', '’', 'm', 'pro', 'dana', 'stay', '#', 'wvu', '\u200d♂️']",1067170983532990464
 As a proud alum of #WVU I will@always consider Morgantown home. Thank you Seniors!  #HailWV,"['as', 'proud', 'alum', '#', 'wvu', 'i', 'will', '@', 'alway', 'consid', 'morgantown', 'home', '.', 'thank', 'senior', '!', '#', 'hailwv']",1067170444250439680
RT @mikecasazza: The #WVU quarterback was impressed by what he saw Friday night ... but he'd seen it before from his Oklahoma counterpart.…,"['rt', '@', 'mikecasazza', ':', 'the', '#', 'wvu', 'quarterback', 'impress', 'saw', 'friday', 'night', '...', ""'d"", 'seen', 'oklahoma', 'counterpart.…']",1067170091329040384
My colleague @bigahickey provides the most exciting bowl possibilities for #WVU —plus a few that are uninspiring.… ,"['my', 'colleagu', '@', 'bigahickey', 'provid', 'excit', 'bowl', 'possibl', '#', 'wvu', '—plus', 'uninspiring.…']",1067169933304520706
"RT : Another very positive post from Oklahoma fans that visited Morgantown for this past weekend's #WVU game 

""I just want…","['rt', ':', 'anoth', 'posit', 'post', 'oklahoma', 'fan', 'visit', 'morgantown', 'past', 'weekend', ""'s"", '#', 'wvu', 'game', ""''"", 'i', 'just', 'want…']",1067168733217591301
#WVU Elite Pint Glasses (2) | #WVU #Mountaineers 16 oz. Beer Pints - Set of 2 ,"['#', 'wvu', 'elit', 'pint', 'glass', '(', '2', ')', '|', '#', 'wvu', '#', 'mountain', '16', 'oz', '.', 'beer', 'pint', '-', 'set', '2']",1067168659985100801
"RT @ialsohatepitt: Btw, Dana beat the Vegas preseason win total prediction for #WVU (which was 7) AND, he did it with one less opportunity…","['rt', '@', 'ialsohatepitt', ':', 'btw', ',', 'dana', 'beat', 'vega', 'preseason', 'win', 'total', 'predict', '#', 'wvu', '(', '7', ')', 'and', ',', 'one', 'le', 'opportunity…']",1067168208602480645
CYBER MONDAY SPECIAL! Sign up for a new annual subscription to  and get a $99 gift card to the store… ,"['cyber', 'monday', 'special', '!', 'sign', 'new', 'annual', 'subscript', 'get', '$', '99', 'gift', 'card', 'store…']",1067165816477618177
Who all got into the game for #WVU and how many snaps against Oklahoma? We break it down position by position in ou… ,"['who', 'got', 'game', '#', 'wvu', 'mani', 'snap', 'oklahoma', '?', 'we', 'break', 'posit', 'posit', 'ou…']",1067165522830217220
"Boelter Brands NCAA Unisex Satin Etch Pint Glass Set (Pack of 2), 16-Ounce #WVU ","['boelter', 'brand', 'ncaa', 'unisex', 'satin', 'etch', 'pint', 'glass', 'set', '(', 'pack', '2', ')', ',', '16-ounc', '#', 'wvu']",1067164861904445440
"RT : Monday night is SIN at IHT - University Town Centre! Late Night Happy Hour (9-11pm) featuring $1 off WV drafts, wine &amp; s…","['rt', ':', 'monday', 'night', 'sin', 'iht', '-', 'univers', 'town', 'centr', '!', 'late', 'night', 'happi', 'hour', '(', '9-11pm', ')', 'featur', '$', '1', 'wv', 'draft', ',', 'wine', '&', 'amp', ';', 's…']",1067163684886188033
RT : Thankful to get back to my #Mountaineer roots this holiday weekend. Also thankful for the great response you all have given t…,"['rt', ':', 'thank', 'get', 'back', '#', 'mountain', 'root', 'holiday', 'weekend', '.', 'also', 'thank', 'great', 'respons', 'given', 't…']",1067162848898531328
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,"['rt', '@', 'concussconnect', ':', 'ask', 'concuss', 'player', 'can', 'play', 'like', 'ask', 'drunk', 'driver', 'can', 'drive', '.', 'the', 'player', 'will', 'alway', 'want', 'to…']",1067162488901328898
"RT : Who knows about any of this Dana #WVU talk. It's the time of the year. But imagine a smart, young, dynamic coach like Matt…","['rt', ':', 'who', 'know', 'dana', '#', 'wvu', 'talk', '.', 'it', ""'s"", 'time', 'year', '.', 'but', 'imagin', 'smart', ',', 'young', ',', 'dynam', 'coach', 'like', 'matt…']",1067162276514418689
Thankful to get back to my #Mountaineer roots this holiday weekend. Also thankful for the great response you all ha… ,"['thank', 'get', 'back', '#', 'mountain', 'root', 'holiday', 'weekend', '.', 'also', 'thank', 'great', 'respons', 'ha…']",1067162168666263552
"With Kliff Kingsbury out at Texas Tech, does Holgorsen bolt? #WVU","['with', 'kliff', 'kingsburi', 'texa', 'tech', ',', 'holgorsen', 'bolt', '?', '#', 'wvu']",1067162153961050112
"RT : A quarterback i’ll tell my grandkids about.. Thank you for the memories @willgrier_ #ForeverAMountaineer #WVU 

(Photos: @…","['rt', ':', 'a', 'quarterback', '’', 'll', 'tell', 'grandkid', 'about..', 'thank', 'memori', '@', 'willgrier_', '#', 'foreveramountain', '#', 'wvu', '(', 'photo', ':', '@', '…']",1067161356024115206
"RT @mistochristopho: When you discuss the top quarterbacks in this 2019 QB class, one name that seems to always be in the conversation?

#W…","['rt', '@', 'mistochristopho', ':', 'when', 'discus', 'top', 'quarterback', '2019', 'qb', 'class', ',', 'one', 'name', 'seem', 'alway', 'convers', '?', '#', 'w…']",1067161178118471680
RT @iananderson1215: Being a mountaineer fan and a Jags fan I'm definitely bias but this is what I and many others are hoping to see at nex…,"['rt', '@', 'iananderson1215', ':', 'be', 'mountain', 'fan', 'jag', 'fan', 'i', ""'m"", 'definit', 'bias', 'i', 'mani', 'other', 'hope', 'see', 'nex…']",1067160681647153152
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,"['rt', '@', 'concussconnect', ':', 'ask', 'concuss', 'player', 'can', 'play', 'like', 'ask', 'drunk', 'driver', 'can', 'drive', '.', 'the', 'player', 'will', 'alway', 'want', 'to…']",1067158031572656128
RT : Coaching news updates that #WVU fans will want to know (VIP)....  ,"['rt', ':', 'coach', 'news', 'updat', '#', 'wvu', 'fan', 'will', 'want', 'know', '(', 'vip', ')', '...', '.']",1067157690663743488
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,"['rt', '@', 'concussconnect', ':', 'ask', 'concuss', 'player', 'can', 'play', 'like', 'ask', 'drunk', 'driver', 'can', 'drive', '.', 'the', 'player', 'will', 'alway', 'want', 'to…']",1067157377479319552
"RT @dphickman1: OU and #WVU combine for 1,372 yards: Sooners aren't legit bc they can't play defense.

Clemson and S. Carolina combine for…","['rt', '@', 'dphickman1', ':', 'ou', '#', 'wvu', 'combin', '1,372', 'yard', ':', 'sooner', ""n't"", 'legit', 'bc', 'ca', ""n't"", 'play', 'defens', '.', 'clemson', 's.', 'carolina', 'combin', 'for…']",1067157177771659282
RT : Coaching news updates that #WVU fans will want to know (VIP)....  ,"['rt', ':', 'coach', 'news', 'updat', '#', 'wvu', 'fan', 'will', 'want', 'know', '(', 'vip', ')', '...', '.']",1067156415461101572
"RT : If you put #WVU LB David Long in with the five finalists for the Butkus Award (so six players total), Long would rank 2n…","['rt', ':', 'if', 'put', '#', 'wvu', 'lb', 'david', 'long', 'five', 'finalist', 'butkus', 'award', '(', 'six', 'player', 'total', ')', ',', 'long', 'rank', '2n…']",1067156228508389379
Coaching news updates that #WVU fans will want to know (VIP)....  ,"['coach', 'news', 'updat', '#', 'wvu', 'fan', 'will', 'want', 'know', '(', 'vip', ')', '...', '.']",1067155953462710293
"RT : Another very positive post from Oklahoma fans that visited Morgantown for this past weekend's #WVU game 

""I just want…","['rt', ':', 'anoth', 'posit', 'post', 'oklahoma', 'fan', 'visit', 'morgantown', 'past', 'weekend', ""'s"", '#', 'wvu', 'game', ""''"", 'i', 'just', 'want…']",1067155920805875712
Week 4 Rankings for  . #WVU #PressVirginia #CBB #rankings #BPI #APTop25 #KenPom ,"['week', '4', 'rank', '.', '#', 'wvu', '#', 'pressvirginia', '#', 'cbb', '#', 'rank', '#', 'bpi', '#', 'aptop25', '#', 'kenpom']",1067155759677476870
RT @concussconnect: Should be targeting and ejection on #OU after this hit on #WVU Marcus Sims. Sims is staggering and struggling to walk t…,"['rt', '@', 'concussconnect', ':', 'should', 'target', 'eject', '#', 'ou', 'hit', '#', 'wvu', 'marcus', 'sim', '.', 'sim', 'stagger', 'struggl', 'walk', 't…']",1067155485114142735
Player Efficiency Ratings from WVU's win over Valparaiso. PER sums up positive/negative stats based on a per-minute… ,"['player', 'effici', 'rate', 'wvu', ""'s"", 'win', 'valparaiso', '.', 'per', 'sum', 'positive/neg', 'stat', 'base', 'per-minute…']",1067155304662601738
"RT : In commemoration of Native American Heritage Month, the Native American Studies Program will host ""Native American Leaders i…","['rt', ':', 'in', 'commemor', 'nativ', 'american', 'heritag', 'month', ',', 'nativ', 'american', 'studi', 'program', 'will', 'host', '``', 'nativ', 'american', 'leader', 'i…']",1067154146963480577
"@gingEER13 It's low-percentage, but not completely off table. If OU whoops Texas and makes CFP, Sugar would be obli… ","['@', 'gingeer13', 'it', ""'s"", 'low-percentag', ',', 'complet', 'tabl', '.', 'if', 'ou', 'whoop', 'texa', 'make', 'cfp', ',', 'sugar', 'obli…']",1067154106442223625
#WVU visiting a key defensive lineman today (VIP)....  ,"['#', 'wvu', 'visit', 'key', 'defens', 'lineman', 'today', '(', 'vip', ')', '...', '.']",1067153520351039489
"RT : If the people at   were smart and wanted to sellout, they would make the WVU-Pitt Backyard Bowl happen. #WVU #Back…","['rt', ':', 'if', 'peopl', 'smart', 'want', 'sellout', ',', 'make', 'wvu-pitt', 'backyard', 'bowl', 'happen', '.', '#', 'wvu', '#', 'back…']",1067153382924783629
"RT @mistochristopho: With the #Jaguars benching Blake Bortles, it might be a good time to look at some quarterbacks, wouldn't you say?

I'v…","['rt', '@', 'mistochristopho', ':', 'with', '#', 'jaguar', 'bench', 'blake', 'bortl', ',', 'might', 'good', 'time', 'look', 'quarterback', ',', ""n't"", 'say', '?', 'i', ""'"", 'v…']",1067153323592159233
"RT : .@mistochristopho picked a great time to publish this.

2019 #Jaguars NFL Draft Profile: #WVU QB Will Grier
","['rt', ':', '.', '@', 'mistochristopho', 'pick', 'great', 'time', 'publish', '.', '2019', '#', 'jaguar', 'nfl', 'draft', 'profil', ':', '#', 'wvu', 'qb', 'will', 'grier']",1067153323139174405
"RT : .@mistochristopho picked a great time to publish this.

2019 #Jaguars NFL Draft Profile: #WVU QB Will Grier
","['rt', ':', '.', '@', 'mistochristopho', 'pick', 'great', 'time', 'publish', '.', '2019', '#', 'jaguar', 'nfl', 'draft', 'profil', ':', '#', 'wvu', 'qb', 'will', 'grier']",1067153227286761473
".@mistochristopho picked a great time to publish this.

2019 #Jaguars NFL Draft Profile: #WVU QB Will Grier
","['.', '@', 'mistochristopho', 'pick', 'great', 'time', 'publish', '.', '2019', '#', 'jaguar', 'nfl', 'draft', 'profil', ':', '#', 'wvu', 'qb', 'will', 'grier']",1067153185981300736
"RT @mistochristopho: With the #Jaguars benching Blake Bortles, it might be a good time to look at some quarterbacks, wouldn't you say?

I'v…","['rt', '@', 'mistochristopho', ':', 'with', '#', 'jaguar', 'bench', 'blake', 'bortl', ',', 'might', 'good', 'time', 'look', 'quarterback', ',', ""n't"", 'say', '?', 'i', ""'"", 'v…']",1067153095858298880
"With the #Jaguars benching Blake Bortles, it might be a good time to look at some quarterbacks, wouldn't you say?… ","['with', '#', 'jaguar', 'bench', 'blake', 'bortl', ',', 'might', 'good', 'time', 'look', 'quarterback', ',', ""n't"", 'say', '?', '…']",1067153027625349121
"RT : “In one day, our supporters truly stepped up to help #WVU. This is why being a Mountaineer is so special.”  #WVUDayofGi…","['rt', ':', '“', 'in', 'one', 'day', ',', 'support', 'truli', 'step', 'help', '#', 'wvu', '.', 'this', 'mountain', 'special.', '”', '#', 'wvudayofgi…']",1067152836927066128
Which #WVU bowl destination would you travel to see?,"['which', '#', 'wvu', 'bowl', 'destin', 'travel', 'see', '?']",1067152494873198593
"No, no, I legitimately cried. #WVU ","['no', ',', ',', 'i', 'legitim', 'cri', '.', '#', 'wvu']",1067151806772518913
Elite Pint (2) &amp; Pitcher Set (1) | #WVU #Mountaineers Pint Glasses and Pitcher Gift Set ,"['elit', 'pint', '(', '2', ')', '&', 'amp', ';', 'pitcher', 'set', '(', '1', ')', '|', '#', 'wvu', '#', 'mountain', 'pint', 'glass', 'pitcher', 'gift', 'set']",1067151029643415567
RT @meadoz:  Since 1909 #WVU is 662-437-41 all time (58%). Dana Holgerson is 61-40 (60%). Without Dana WVU is 601-397-41 (57.8…,"['rt', '@', 'meadoz', ':', 'sinc', '1909', '#', 'wvu', '662-437-41', 'time', '(', '58', '%', ')', '.', 'dana', 'holgerson', '61-40', '(', '60', '%', ')', '.', 'without', 'dana', 'wvu', '601-397-41', '(', '57.8…']",1067150004157059073
RT : Why am I crying right now  #Wvu #hailwv ,"['rt', ':', 'whi', 'i', 'cri', 'right', 'now', '#', 'wvu', '#', 'hailwv']",1067149014955683841
"The Full 40: Valparaiso. An in-depth look at the #WVU win with who’s hot, who’s not, defining moments, numbers of n… ","['the', 'full', '40', ':', 'valparaiso', '.', 'an', 'in-depth', 'look', '#', 'wvu', 'win', '’', 's', 'hot', ',', '’', 's', ',', 'defin', 'moment', ',', 'number', 'n…']",1067148812953821185
RT @mikecasazza: The #WVU quarterback was impressed by what he saw Friday night ... but he'd seen it before from his Oklahoma counterpart.…,"['rt', '@', 'mikecasazza', ':', 'the', '#', 'wvu', 'quarterback', 'impress', 'saw', 'friday', 'night', '...', ""'d"", 'seen', 'oklahoma', 'counterpart.…']",1067148528017903616
RT @smcave: E.Moore Hall is holiday ready! Stop by  Quiet place to study too! #WVU ,"['rt', '@', 'smcave', ':', 'e.moor', 'hall', 'holiday', 'readi', '!', 'stop', 'quiet', 'place', 'studi', '!', '#', 'wvu']",1067148002534531072
RT : Some very interesting information on #WVU coaches in regards to contracts and the ongoing coaching carousel (VIP).... ht…,"['rt', ':', 'some', 'interest', 'inform', '#', 'wvu', 'coach', 'regard', 'contract', 'ongo', 'coach', 'carousel', '(', 'vip', ')', '...', '.', 'ht…']",1067147190475399168
"RT @123pleasant: Next Friday, November 30th Jason Leech returns to his old stomping grounds 123 Pleasant Street! Loaded bill with Choppy Op…","['rt', '@', '123pleasant', ':', 'next', 'friday', ',', 'novemb', '30th', 'jason', 'leech', 'return', 'old', 'stomp', 'ground', '123', 'pleasant', 'street', '!', 'load', 'bill', 'choppi', 'op…']",1067147058488971278
The #WVU quarterback was impressed by what he saw Friday night ... but he'd seen it before from his Oklahoma counte… ,"['the', '#', 'wvu', 'quarterback', 'impress', 'saw', 'friday', 'night', '...', ""'d"", 'seen', 'oklahoma', 'counte…']",1067145701191311360
RT : Those #WVU boys. ,"['rt', ':', 'those', '#', 'wvu', 'boy', '.']",1067145107114270721
RT : #WVU commit Winston Wright of Memorial Day senior season highlights are up   @xixnyne …,"['rt', ':', '#', 'wvu', 'commit', 'winston', 'wright', 'memori', 'day', 'senior', 'season', 'highlight', '@', 'xixnyn', '…']",1067143808977125376
Thank you to all the seniors &amp; every #Mountaineer  this year! Although the season obviously didn’t go t… ,"['thank', 'senior', '&', 'amp', ';', 'everi', '#', 'mountain', 'year', '!', 'although', 'season', 'obvious', 'didn', '’', 't', 'go', 't…']",1067143532908023808
RT : Giving thanks for Don Wilcox of the  via   #WVU  ,"['rt', ':', 'give', 'thank', 'don', 'wilcox', 'via', '#', 'wvu']",1067143491204059139
"Dana need to hire this guy 
Army DC Jay Bateman . 
#WVU","['dana', 'need', 'hire', 'guy', 'armi', 'dc', 'jay', 'bateman', '.', '#', 'wvu']",1067140672040374282
RT : Giving thanks for Don Wilcox of the  via   #WVU  ,"['rt', ':', 'give', 'thank', 'don', 'wilcox', 'via', '#', 'wvu']",1067140549369634816
 And start over the 7-8 year recruiting trend? I think not. Hope Dana sticks it out. #WVU,"['and', 'start', '7-8', 'year', 'recruit', 'trend', '?', 'i', 'think', '.', 'hope', 'dana', 'stick', '.', '#', 'wvu']",1067139858609655810
"I like this award . 
#WVU ","['i', 'like', 'award', '.', '#', 'wvu']",1067139029630619654
"NCAA West Virginia #Mountaineers Mini Pilsner, 2.5-ounce, 2-Pack #WVU ","['ncaa', 'west', 'virginia', '#', 'mountain', 'mini', 'pilsner', ',', '2.5-ounc', ',', '2-pack', '#', 'wvu']",1067138476620025867
RT @concussconnect: Should be targeting and ejection on #OU after this hit on #WVU Marcus Sims. Sims is staggering and struggling to walk t…,"['rt', '@', 'concussconnect', ':', 'should', 'target', 'eject', '#', 'ou', 'hit', '#', 'wvu', 'marcus', 'sim', '.', 'sim', 'stagger', 'struggl', 'walk', 't…']",1067137387837513730
