Tweet ID,Username,Text,Number of Retweets,Number of Likes 
1067117968973340672,WVwings,"b'Ha ha , \nSo true \n#WVU https://t.co/fzyBORbVQg'",0,0
1067117921137278981,WVUTampa,b'RT @bhertzel: HERTZEL COLUMN: Tagovailoa leads in the race to the Heisman while Grier fumbled away a really big chance to move up #wvu\nhttp\xe2\x80\xa6',1,0
1067116769565917185,WVSportsDotCom,b'RT @rivalskeenan: #WVU will stop in to see this top target later this week https://t.co/3xSAGIy17H ($)',1,0
1067116424659943424,WVParothed,b'RT @tweber912: When I see people talking like they want Rich Rod back at #WVU again....... https://t.co/2BxuawWW4J',15,0
1067113868898549765,WVUCrushes_,b'Why am I crying right now \xf0\x9f\x92\x99\xf0\x9f\x92\x9b #Wvu #hailwv https://t.co/wHtOM53F64',3,29
1067113424436559872,CMAnderson247,b'#WVU stopping in to see another top uncommitted target this week (VIP).... https://t.co/0IcSj7594o',0,3
1067111723906277377,ckerzak,b'RT @WVUFoundation: Giving thanks for Don Wilcox of the @WVUMarchingBand via @WVUCCA \xf0\x9f\x99\x8f #WVU https://t.co/QuX84bgf95 https://t.co/fPTpPFDJjF',6,0
1067111234930126849,lyncofta,b'@dpburnette  Jack Allison a Cane transfer looks like he\xe2\x80\x99ll be our starting QB next yr @ #WVU replacing Will Grier\xe2\x80\xa6 https://t.co/n6fvo4jyyX',0,0
1067111028775895040,lafferty_nick,"b""RT @WVHallBilly: Get a glimpse of the future and check out #WVU commit Winston Wright Jr's season highlights https://t.co/746bOGivdQ""",8,0
1067110995661914112,CMAnderson247,b'Some very interesting information on #WVU coaches in regards to contracts and the ongoing coaching carousel (VIP)..\xe2\x80\xa6 https://t.co/7eRDBv9WLC',1,3
1067110893169901570,WVwings,b'https://t.co/RZMzoYHgF2\n#WVU 141 ? Laughable',0,0
1067110400502710272,CMAnderson247,b'#WVU visiting a key defensive lineman today (VIP)....  https://t.co/wirZzlsat9',0,0
1067109952228085760,WVSportsDotCom,b'#WVU won\xe2\x80\x99t be playing for a conference title this weekend but where will it be bowling? That and a lot more in this\xe2\x80\xa6 https://t.co/cWpN9A8JNa',0,2
1067109813216268289,Wvu2000aca,b'RT @EerSportsDotCom: #WVU football bowl projections after the end of the regular season .... https://t.co/kNCluculPU',3,0
1067109480796700677,DisSumOleBull,b'RT @HamiltonESPN: #CFB Total QBR week 14\n\nKyler Murray #Sooners 96.1\nTua Tagovailoa #Bama 95.9\nJake Fromm #UGA 86.1\nDwayne Haskins #OhioSta\xe2\x80\xa6',19,0
1067109082597912577,bigxiicountry,b'RT @EerSportsDotCom: #WVU football bowl projections after the end of the regular season .... https://t.co/kNCluculPU',3,0
1067108826598526976,lafferty_nick,b'RT @BlueGoldNews: WVU Veteran Chase Harler Anticipating More Help In Backcourt https://t.co/uAxT2J1FKP #WVU #BGN https://t.co/NZ7nx9JKpd',1,0
1067108221196787712,EerSportsDotCom,b'#WVU football bowl projections after the end of the regular season .... https://t.co/kNCluculPU',3,3
1067105856129507328,nehlrunner,b'RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to\xe2\x80\xa6',862,0
1067105492487544832,JeffreyTaviano,b'My #CFP2018 top-25\n#Alabama\n#Clemson\n#NotreDame\n#UCF\n#Georgia\n#Oklahoma\n#OhioState\n#Michigan\n#Texas\n#Washington\xe2\x80\xa6 https://t.co/GyWkKPmINq',0,0
1067104748917194754,4keebo,b'RT @HamiltonESPN: #CFB Total QBR week 14\n\nKyler Murray #Sooners 96.1\nTua Tagovailoa #Bama 95.9\nJake Fromm #UGA 86.1\nDwayne Haskins #OhioSta\xe2\x80\xa6',19,0
1067104586924740608,rivalskeenan,b'#WVU will stop in to see this top target later this week https://t.co/3xSAGIy17H ($)',1,0
1067102906418114561,PatrickKotnik,b'How did #WVU players grade out against Oklahoma according to @PFF_College? Who finished at the top on both sides of\xe2\x80\xa6 https://t.co/Uoljzp1tLy',0,0
1067102533682978818,TLeww_,"b'RT @WVMetroNews: Holgorsen is on Texas Tech\xe2\x80\x99s radar, along with Louisville and Colorado\n\n#WVU story by @GAllanTaylor \n\nhttps://t.co/IkEs5yC\xe2\x80\xa6'",7,0
1067102317244116992,azmark1887,"b""You can't be serious! The guy makes more than $3M annually coaching football in one of the poorest states. He lives\xe2\x80\xa6 https://t.co/vgPiDF4tVf""",0,0
1067101934585331713,KevinMulvey2,"b'Dana is a great coach. Do not run him out of town. Losing Dana will reset years of progress. Open your eyes, realiz\xe2\x80\xa6 https://t.co/jiBPanatoh'",0,3
1067100740072730625,BlueGoldNews,b'WVU Veteran Chase Harler Anticipating More Help In Backcourt https://t.co/uAxT2J1FKP #WVU #BGN https://t.co/NZ7nx9JKpd',1,2
1067100672724627456,CMAnderson247,b'Bounceback DB talks #WVU visit and recruitment. (VIP).... https://t.co/XfYBNibVRm',0,0
1067100672573755392,4WVUFamily,b'\xf0\x9f\xa4\x94 North Carolina \xf0\x9f\x8f\x88 as desperate as Kansas State when they asked Bill Snyder to return - years ago?\n\n#WVU\xe2\x80\xa6 https://t.co/WqGkPpb2gy',0,0
1067098830066331654,WVwings,b'#Marshall AD just announced  a Home and Home series w #VT for football. \n2023 - at Marshall \n2024 - at Va Tech \n#WVU',0,0
1067098573165260800,WVUStudents,b'RT @smcave: E.Moore Hall is holiday ready! Stop by @WVUStudents Quiet place to study too! #WVU https://t.co/Row97MDaT5',8,0
1067094810094383104,WVwings,b'The only one that makes sense re Dana is #Louisville . \n#WVU \nHaving said that I think this is more about Dana and\xe2\x80\xa6 https://t.co/U1DvlVaayt',0,0
1067094463762313217,lafferty_nick,b'RT @WVSportsDotCom: Those #WVU boys. https://t.co/t2I9t9Fno4',15,0
1067093498447478784,ncarr__,"b'Your relationship means so much more when you enjoy the same things! Thank you for being my best friend, football g\xe2\x80\xa6 https://t.co/e8QPXiHIsE'",0,6
1067093182813544450,lafferty_nick,"b'RT @DVNCallihan: #WVU fans, R-E-L-A-X. Within a short period rumors are floating elsewhere, it will happen. Holgs isn\xe2\x80\x99t going to Lubbock. h\xe2\x80\xa6'",1,0
1067093017964830720,CamdCoopd,b'RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to\xe2\x80\xa6',862,0
1067092924930887687,Cepe_21,b'RT @StrictlyWVU: A quarterback i\xe2\x80\x99ll tell my grandkids about.. Thank you for the memories @willgrier_ #ForeverAMountaineer #WVU \n\n(Photos: @\xe2\x80\xa6',192,0
1067092577210572801,CoogFans,b'RT @HamiltonESPN: #CFB Total QBR week 14\n\nKyler Murray #Sooners 96.1\nTua Tagovailoa #Bama 95.9\nJake Fromm #UGA 86.1\nDwayne Haskins #OhioSta\xe2\x80\xa6',19,0
1067092562664742913,PRayRay,b'RT @HamiltonESPN: #CFB Total QBR week 14\n\nKyler Murray #Sooners 96.1\nTua Tagovailoa #Bama 95.9\nJake Fromm #UGA 86.1\nDwayne Haskins #OhioSta\xe2\x80\xa6',19,0
1067092227460083712,lafferty_nick,"b'RT @NiteStare: If you are of the opinion that #WVU should be a 10 win team every 4-5 years, Dana did it in 2011 and then 2016. He is on tra\xe2\x80\xa6'",2,0
1067092127627296768,twithaca,b'RT @CMCSportsMed: Keeping someone out of the big game is one of the toughest things Athletic Trainers have to do. Great job by the #WVU Ath\xe2\x80\xa6',1,0
1067091950698942465,CMCSportsMed,b'Keeping someone out of the big game is one of the toughest things Athletic Trainers have to do. Great job by the\xe2\x80\xa6 https://t.co/1PRO4HPAPg',1,0
1067091333230211072,Day1Lifestyle,"b'Looking back already, that Oklahoma game stings but that Ok St game really really stings. #WVU'",3,14
1067091050672676864,4WVUFamily,b'With 129 schools in this division...we are \xf0\x9f\x92\x9b\xf0\x9f\x92\x99 proud of your efforts and THANK YOU\n#WVU \n#HailWV \n#HolgorsenDana\xe2\x80\xa6 https://t.co/f1HJTtnkNz',0,4
1067089832625754116,atxhobogrl,"b'@johngranato  @DELv2 @The_Raheel to be fair, impunching people does seem to be just another Aggie tradition. #WVU #TTU'",0,1
1067089721812242432,MorgantownMag,"b""Just because it's #CyberMonday, that doesn't mean you can't #ShopLocal If you live in Morgantown, visit on game day\xe2\x80\xa6 https://t.co/mnCqjHHyZP""",0,0
1067089227232378882,Rivals,b'RT @WVSportsDotCom: How did #WVU players grade out against Oklahoma according to @PFF_College? Who finished at the top on both sides of the\xe2\x80\xa6',1,0
1067089028737105920,Johnathan_Rine,"b'RT @WVSportsDotCom: Another very positive post from Oklahoma fans that visited Morgantown for this past weekend\'s #WVU game \n\n""I just want\xe2\x80\xa6'",18,0
1067088983954518016,WVSportsDotCom,b'How did #WVU players grade out against Oklahoma according to @PFF_College? Who finished at the top on both sides of\xe2\x80\xa6 https://t.co/x8hLL1ikSe',1,2
1067088800411803648,makaylllaki,b'RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to\xe2\x80\xa6',862,0
1067088526100041734,ddorsey608,b'RT @rivalskeenan: How did #WVU players grade out against Oklahoma according to @PFF_College? Who finished at the top on both sides of the b\xe2\x80\xa6',1,0
1067088428171517954,lafferty_nick,"b'RT @EerSportsDotCom: He was once committed to #WVU in high school, and now this JUCO DB is discussing options with the Mountaineer coaches\xe2\x80\xa6'",2,0
1067086943090106368,khunphucius,"b'RT @NiteStare: When #WVU fans complain about being ""mediocre"". You are one of 33 schools and somehow should be better?? https://t.co/nsO0rQ\xe2\x80\xa6'",5,0
1067086391421612033,lafferty_nick,"b'RT @NiteStare: When #WVU fans complain about being ""mediocre"". You are one of 33 schools and somehow should be better?? https://t.co/nsO0rQ\xe2\x80\xa6'",5,0
1067086149829554176,b23fitness,"b""What's important to you? \n\n#b23fitness #akaq #4myfmly #garagegym #militarymuscle #wakeupshowup #fitmilmen\xe2\x80\xa6 https://t.co/StaYunhP5X""",0,0
1067085634324566016,rivalskeenan,b'#WVU won\xe2\x80\x99t be playing for a conference title this weekend but where will it be bowling? That and a lot more in this\xe2\x80\xa6 https://t.co/f8ddxxJeS1',0,0
1067085576518529024,EerSportsDotCom,"b'He was once committed to #WVU in high school, and now this JUCO DB is discussing options with the Mountaineer coach\xe2\x80\xa6 https://t.co/P7D7yB6vDQ'",2,7
1067085412483575808,eer1867,"b'RT @WVSportsDotCom: Another very positive post from Oklahoma fans that visited Morgantown for this past weekend\'s #WVU game \n\n""I just want\xe2\x80\xa6'",18,0
1067085271550869504,WvuTrophy,"b'RT @WVMetroNews: Holgorsen is on Texas Tech\xe2\x80\x99s radar, along with Louisville and Colorado\n\n#WVU story by @GAllanTaylor \n\nhttps://t.co/IkEs5yC\xe2\x80\xa6'",7,0
1067085057364512768,WVwings,b'Youngstown Ohio . \n#WVU https://t.co/Y07hDVIusJ',0,0
1067085005866848256,jasonleechmusic,"b'RT @123pleasant: Next Friday, November 30th Jason Leech returns to his old stomping grounds 123 Pleasant Street! Loaded bill with Choppy Op\xe2\x80\xa6'",6,0
1067084513375895552,Jonesls,b'RT @HamiltonESPN: #CFB Total QBR week 14\n\nKyler Murray #Sooners 96.1\nTua Tagovailoa #Bama 95.9\nJake Fromm #UGA 86.1\nDwayne Haskins #OhioSta\xe2\x80\xa6',19,0
1067082408724451328,edendouglas_,"b'RT @WVMetroNews: Holgorsen is on Texas Tech\xe2\x80\x99s radar, along with Louisville and Colorado\n\n#WVU story by @GAllanTaylor \n\nhttps://t.co/IkEs5yC\xe2\x80\xa6'",7,0
1067082225714376704,WVwings,b'Because #Tennessee lit it up on offense this year . (?) \n#WVU https://t.co/DhtH7YyhO6',0,0
1067081939226583040,JonnPrentice,b'RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to\xe2\x80\xa6',862,0
1067081825917566977,lafferty_nick,"b'RT @tweber912: Lol the only way I\xe2\x80\x99d want to say adios to Dana, honestly would be if #WVU was guaranteed to hire Saban or Jimbo...which we a\xe2\x80\xa6'",1,0
1067081572879396864,MakerClimbAxe,b'RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to\xe2\x80\xa6',862,0
1067081294272696321,mistochristopho,b'RT @mistochristopho: You asked and now you\xe2\x80\x99ll receive. \n\nBreaking down the film on #WVU QB Will Grier and what he brings to the table in th\xe2\x80\xa6',4,0
1067080968593465344,rivalskeenan,"b'That\xe2\x80\x99ll take you through next football season and you can stock up on #WVU jerseys, sweatshirts, hats and plenty mo\xe2\x80\xa6 https://t.co/STQs4Hk4nW'",0,0
1067080560336605184,DrEWinstanley,"b""If you're on the #WVU campus this week, consider attending Amanda's proposal defense -- her dissertation research i\xe2\x80\xa6 https://t.co/W3oFcAD7cK""",0,4
1067080202717708293,WVwings,b'Here is what happens here . \nPlayers see 1 fight on TV ( Mississippi-Mississippi State on Thanksgiving- all players\xe2\x80\xa6 https://t.co/DmhCY26kTg',0,0
1067079876023410688,WVwings,b'@Brett_McMurphy Here is what happens here . \nPlayers see 1 fight on TV ( Mississippi-Mississippi State on Thanksgiv\xe2\x80\xa6 https://t.co/hZeprvO7kU',0,0
1067079133350555648,WVwings,b'Add them to the #Big12FB . \n#WVU https://t.co/ErtsghMRaI',0,0
1067078971043520518,wvubandvoice,b'RT @WVUFoundation: Giving thanks for Don Wilcox of the @WVUMarchingBand via @WVUCCA \xf0\x9f\x99\x8f #WVU https://t.co/QuX84bgf95 https://t.co/fPTpPFDJjF',6,0
1067077539489816576,patstrader,"b'""If not now, when?"" - @bradhowe07 #notoverit #probablyneverinmylifetime #wvu'",0,0
1067076930703380480,WVUFoundation,b'Giving thanks for Don Wilcox of the @WVUMarchingBand via @WVUCCA \xf0\x9f\x99\x8f #WVU https://t.co/QuX84bgf95 https://t.co/fPTpPFDJjF',6,24
1067075165417336833,DominionPostWV,"b""RT @GAllanTaylor: Dana Holgorsen to Texas Tech? Or L'ville? Or Colorado? He would owe #WVU $2.5M if he leaves for another job before Dec. 3\xe2\x80\xa6""",13,0
1067074948974419968,spiderdude64,b'RT @HamiltonESPN: #CFB Total QBR week 14\n\nKyler Murray #Sooners 96.1\nTua Tagovailoa #Bama 95.9\nJake Fromm #UGA 86.1\nDwayne Haskins #OhioSta\xe2\x80\xa6',19,0
1067074020351168513,hrbinatr,b'RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to\xe2\x80\xa6',862,0
1067073526899896320,WVwings,b'Really thought #WVU missed an opportunity here . https://t.co/fzt4KhAKgO',0,0
1067072671698038787,b_hodge10,b'RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to\xe2\x80\xa6',862,0
1067071996779999232,WVSportsDotCom,b'CYBER MONDAY SPECIAL! Sign up for a new annual subscription to @WVSportsDotCom and get a $99 gift card to the store\xe2\x80\xa6 https://t.co/vGrzEZlRWf',0,0
1067071279927312390,Day1Lifestyle,b'RT @ImJoshWhitt: NEW EPISODE UP! https://t.co/s3lb7SUA3z I got to see the Mountaineers in person today. I\xe2\x80\x99m taking credit for the lowest tu\xe2\x80\xa6',4,0
1067071267742892032,YBS_Tech,b'RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to\xe2\x80\xa6',862,0
1067070854239010817,WVwings,b'Aurora (IL)- Don Beebe is the new head football coach. \nHe played in the Super Bowl 6 times . \n ( including 4 strai\xe2\x80\xa6 https://t.co/P50AoVerp7',0,0
1067070591801442306,UClubSunnyside,b'Stop by the office and take a tour by November 30th to be entered to win a $500 gift card!! #Studenthousing\xe2\x80\xa6 https://t.co/VVMRKyRV4K',1,2
1067070471886249985,CMAnderson247,"b"".@mikecasazza with three things he thinks and three things he knows about #WVU football (and what's to come) after\xe2\x80\xa6 https://t.co/4UUnmGqHzE""",0,3
1067068279292915714,JDixonWVU,b'RT @smcave: E.Moore Hall is holiday ready! Stop by @WVUStudents Quiet place to study too! #WVU https://t.co/Row97MDaT5',8,0
1067067998635212800,HoppyKercheval,"b'RT @WVMetroNews: Holgorsen is on Texas Tech\xe2\x80\x99s radar, along with Louisville and Colorado\n\n#WVU story by @GAllanTaylor \n\nhttps://t.co/IkEs5yC\xe2\x80\xa6'",7,0
1067067823447519232,rivalskeenan,b'CYBER MONDAY SPECIAL! Sign up for a new annual subscription to @WVSportsDotCom and get a $99 gift card to the store\xe2\x80\xa6 https://t.co/h41Oeoahls',0,0
1067067411466264577,__ClassicCutz,b'Classic Cutz Barbershop 3 Great locations 2001 University Ave 217-219 Wall Street Morgantown Wv (304) 381-2483\xe2\x80\xa6 https://t.co/qYY4ZoE9vT',0,0
1067067139792633857,jbisme_iamjb,b'Forever Game Day!  On this date in 2010 @WVUfootball went Panther hunting up I-79 in Pittsburgh.  It was a good day\xe2\x80\xa6 https://t.co/3z7Mkvi16e',0,0
1067066779506216960,WVwings,b'Dabo being Dabo ... \n\xe2\x80\x9c \xe2\x80\x9c12-0 ain\xe2\x80\x99t good enough? Then it\xe2\x80\x99s time for me to seek other places. Make sure you get that.\xe2\x80\x9d\n#WVU',0,0
1067066459652845573,rivalskeenan,b'How did #WVU players grade out against Oklahoma according to @PFF_College? Who finished at the top on both sides of\xe2\x80\xa6 https://t.co/jWZlV51lW4',1,2
1067065512671227904,SHarvey28,"b""RT @GAllanTaylor: Dana Holgorsen to Texas Tech? Or L'ville? Or Colorado? He would owe #WVU $2.5M if he leaves for another job before Dec. 3\xe2\x80\xa6""",13,0
